"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Ores, slag and ash",526,"Manganese Ore",52602,"Mineral Products",5,2460728,2023
"Ores, slag and ash",526,"Copper Ore",52603,"Mineral Products",5,2965647929,2023
"Ores, slag and ash",526,"Nickel Ore",52604,"Mineral Products",5,365220229,2023
"Ores, slag and ash",526,"Cobalt Ore",52605,"Mineral Products",5,515603,2023
"Ores, slag and ash",526,"Aluminium Ore",52606,"Mineral Products",5,8850594,2023
"Ores, slag and ash",526,"Lead Ore",52607,"Mineral Products",5,814941704,2023
"Ores, slag and ash",526,"Zinc Ore",52608,"Mineral Products",5,1034771235,2023
"Ores, slag and ash",526,"Tin Ores",52609,"Mineral Products",5,7587891,2023
"Ores, slag and ash",526,"Chromium Ore",52610,"Mineral Products",5,2452816,2023
"Ores, slag and ash",526,"Tungsten Ore",52611,"Mineral Products",5,7231553,2023
"Ores, slag and ash",526,"Uranium and Thorium Ore",52612,"Mineral Products",5,2292,2023
"Ores, slag and ash",526,"Molybdenum Ore",52613,"Mineral Products",5,1231525145,2023
"Ores, slag and ash",526,"Titanium Ore",52614,"Mineral Products",5,40912466.00000001,2023
"Ores, slag and ash",526,"Niobium, Tantalum, Vanadium and Zirconium Ore",52615,"Mineral Products",5,48142473,2023
"Ores, slag and ash",526,"Precious Metal Ore",52616,"Mineral Products",5,373855063,2023
"Ores, slag and ash",526,"Other Ores",52617,"Mineral Products",5,18028350,2023
"Ores, slag and ash",526,"Granulated Slag",52618,"Mineral Products",5,12805022,2023
"Ores, slag and ash",526,"Slag Dross",52619,"Mineral Products",5,18726715,2023
"Ores, slag and ash",526,"Non-Iron and Steel Slag, Ash and Residues",52620,"Mineral Products",5,296938060,2023
"Ores, slag and ash",526,"Other Slag and Ash",52621,"Mineral Products",5,22712258,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Briquettes",52701,"Mineral Products",5,20334434720,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Lignite",52702,"Mineral Products",5,12726619,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Peat",52703,"Mineral Products",5,25880011,2023
