"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Salt, sulphur, cement, lime, stone, & plaster",525,"Clays",52508,"Mineral Products",5,1998211,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Chalk",52509,"Mineral Products",5,20651,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Calcium Phosphates",52510,"Mineral Products",5,129131,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Barium Sulphate",52511,"Mineral Products",5,269362,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Siliceous Fossil Meals",52512,"Mineral Products",5,262258,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Pumice",52513,"Mineral Products",5,10361796,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Slate",52514,"Mineral Products",5,250638,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Marble, Travertine and Alabaster",52515,"Mineral Products",5,2221621,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Granite",52516,"Mineral Products",5,742986,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gravel and Crushed Stone",52517,"Mineral Products",5,70379494,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Dolomite",52518,"Mineral Products",5,35218,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Magnesium Carbonate",52519,"Mineral Products",5,1578553,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gypsum",52520,"Mineral Products",5,371420,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Limestone",52521,"Mineral Products",5,150411,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quicklime",52522,"Mineral Products",5,1455360,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Cement",52523,"Mineral Products",5,465122894,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Asbestos",52524,"Mineral Products",5,306,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Mica",52525,"Mineral Products",5,7278,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Soapstone",52526,"Mineral Products",5,125390,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Borax",52528,"Mineral Products",5,129,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Feldspar",52529,"Mineral Products",5,649136,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Other Mineral",52530,"Mineral Products",5,17194617,2023
"Ores, slag and ash",526,"Iron Ore",52601,"Mineral Products",5,60900549,2023
"Ores, slag and ash",526,"Manganese Ore",52602,"Mineral Products",5,43835,2023
"Ores, slag and ash",526,"Copper Ore",52603,"Mineral Products",5,8427132832,2023
"Ores, slag and ash",526,"Nickel Ore",52604,"Mineral Products",5,14258200,2023
"Ores, slag and ash",526,"Aluminium Ore",52606,"Mineral Products",5,79575185,2023
"Ores, slag and ash",526,"Lead Ore",52607,"Mineral Products",5,17737783,2023
"Ores, slag and ash",526,"Zinc Ore",52608,"Mineral Products",5,30802520,2023
"Ores, slag and ash",526,"Tin Ores",52609,"Mineral Products",5,5512655,2023
"Ores, slag and ash",526,"Uranium and Thorium Ore",52612,"Mineral Products",5,2514477.0000000005,2023
"Ores, slag and ash",526,"Titanium Ore",52614,"Mineral Products",5,4169656.0000000005,2023
"Ores, slag and ash",526,"Niobium, Tantalum, Vanadium and Zirconium Ore",52615,"Mineral Products",5,175142802,2023
"Ores, slag and ash",526,"Precious Metal Ore",52616,"Mineral Products",5,336733942.00000006,2023
"Ores, slag and ash",526,"Other Ores",52617,"Mineral Products",5,474,2023
"Ores, slag and ash",526,"Granulated Slag",52618,"Mineral Products",5,33517501,2023
"Ores, slag and ash",526,"Slag Dross",52619,"Mineral Products",5,12023037,2023
"Ores, slag and ash",526,"Non-Iron and Steel Slag, Ash and Residues",52620,"Mineral Products",5,53708768,2023
"Ores, slag and ash",526,"Other Slag and Ash",52621,"Mineral Products",5,1248970,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Briquettes",52701,"Mineral Products",5,37821917370,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Lignite",52702,"Mineral Products",5,8997490067,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Peat",52703,"Mineral Products",5,150142,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Coke",52704,"Mineral Products",5,499935529,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Tar",52706,"Mineral Products",5,40042060,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Tar Oil",52707,"Mineral Products",5,404845077,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Pitch Coke",52708,"Mineral Products",5,3278952,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Crude Petroleum",52709,"Mineral Products",5,1862195153,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Refined Petroleum",52710,"Mineral Products",5,4563885838,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Gas",52711,"Mineral Products",5,9106300865,2023
